Order Customer Id,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Score,RFM_Total_Score,Customer_Segmentation
14764,87,1,429.1799927,2,4,3,243,9,Recent Customers
14765,87,1,436.1000061,2,4,3,243,9,Recent Customers
14766,87,1,438.4100037,2,4,3,243,9,Recent Customers
14767,87,1,443.019989,2,4,3,243,9,Recent Customers
14768,87,1,447.6400146,2,4,3,243,9,Recent Customers
14769,87,1,452.25,2,4,3,243,9,Recent Customers
14770,87,1,456.8699951,2,4,3,243,9,Recent Customers
14771,87,1,461.480011,2,4,3,243,9,Recent Customers
14772,87,1,346.1099854,2,4,3,243,9,Recent Customers
14773,87,1,369.1799927,2,4,3,243,9,Recent Customers
14774,87,1,378.4100037,2,4,3,243,9,Recent Customers
14775,87,1,383.0299988,2,4,3,243,9,Recent Customers
14776,87,1,387.6400146,2,4,3,243,9,Recent Customers
14777,87,1,392.2600098,2,4,3,243,9,Recent Customers
14778,87,1,401.4899902,2,4,3,243,9,Recent Customers
14779,87,1,406.1000061,2,4,3,243,9,Recent Customers
14780,87,1,415.3299866,2,4,3,243,9,Recent Customers
14781,87,1,419.9500122,2,4,3,243,9,Recent Customers
14782,87,1,429.1799927,2,4,3,243,9,Recent Customers
14783,87,1,436.1000061,2,4,3,243,9,Recent Customers
14784,87,1,438.4100037,2,4,3,243,9,Recent Customers
14785,87,1,443.019989,2,4,3,243,9,Recent Customers
14786,87,1,447.6400146,2,4,3,243,9,Recent Customers
14787,87,1,452.25,2,4,3,243,9,Recent Customers
14788,87,1,456.8699951,2,4,3,243,9,Recent Customers
14789,87,1,461.480011,2,4,3,243,9,Recent Customers
14790,87,1,346.1099854,2,4,3,243,9,Recent Customers
14791,87,1,369.1799927,2,4,3,243,9,Recent Customers
14792,87,1,378.4100037,2,4,3,243,9,Recent Customers
14793,87,1,383.0299988,2,4,3,243,9,Recent Customers
14794,87,1,387.6400146,2,4,3,243,9,Recent Customers
14795,87,1,392.2600098,2,4,3,243,9,Recent Customers
14796,87,1,401.4899902,2,4,3,243,9,Recent Customers
14797,87,1,406.1000061,2,4,3,243,9,Recent Customers
14798,87,1,415.3299866,2,4,3,243,9,Recent Customers
14799,86,1,419.9500122,2,4,3,243,9,Recent Customers
14800,86,1,429.1799927,2,4,3,243,9,Recent Customers
14801,86,1,436.1000061,2,4,3,243,9,Recent Customers
14802,86,1,438.4100037,2,4,3,243,9,Recent Customers
14803,86,1,443.019989,2,4,3,243,9,Recent Customers
14804,86,1,447.6400146,2,4,3,243,9,Recent Customers
14805,86,1,452.25,2,4,3,243,9,Recent Customers
14806,86,1,456.8699951,2,4,3,243,9,Recent Customers
14807,86,1,461.480011,2,4,3,243,9,Recent Customers
14808,86,1,346.1099854,2,4,3,243,9,Recent Customers
14809,86,1,369.1799927,2,4,3,243,9,Recent Customers
14810,86,1,378.4100037,2,4,3,243,9,Recent Customers
14811,86,1,383.0299988,2,4,3,243,9,Recent Customers
14812,86,1,387.6400146,2,4,3,243,9,Recent Customers
14813,86,1,392.2600098,2,4,3,243,9,Recent Customers
14814,86,1,401.4899902,2,4,3,243,9,Recent Customers
14815,86,1,406.1000061,2,4,3,243,9,Recent Customers
14816,86,1,415.3299866,2,4,3,243,9,Recent Customers
14817,86,1,419.9500122,2,4,3,243,9,Recent Customers
14818,86,1,429.1799927,2,4,3,243,9,Recent Customers
14819,86,1,436.1000061,2,4,3,243,9,Recent Customers
14820,86,1,438.4100037,2,4,3,243,9,Recent Customers
14821,86,1,443.019989,2,4,3,243,9,Recent Customers
14822,86,1,447.6400146,2,4,3,243,9,Recent Customers
14823,86,1,452.25,2,4,3,243,9,Recent Customers
14824,86,1,456.8699951,2,4,3,243,9,Recent Customers
14825,86,1,461.480011,2,4,3,243,9,Recent Customers
14826,86,1,346.1099854,2,4,3,243,9,Recent Customers
14827,86,1,369.1799927,2,4,3,243,9,Recent Customers
14828,86,1,378.4100037,2,4,3,243,9,Recent Customers
14829,86,1,383.0299988,2,4,3,243,9,Recent Customers
14830,86,1,387.6400146,2,4,3,243,9,Recent Customers
14831,86,1,392.2600098,2,4,3,243,9,Recent Customers
14832,86,1,401.4899902,2,4,3,243,9,Recent Customers
14833,86,1,406.1000061,2,4,3,243,9,Recent Customers
14834,86,1,415.3299866,2,4,3,243,9,Recent Customers
14835,86,1,419.9500122,2,4,3,243,9,Recent Customers
14836,86,1,429.1799927,2,4,3,243,9,Recent Customers
14837,86,1,436.1000061,2,4,3,243,9,Recent Customers
14838,86,1,438.4100037,2,4,3,243,9,Recent Customers
14839,86,1,443.019989,2,4,3,243,9,Recent Customers
14840,86,1,447.6400146,2,4,3,243,9,Recent Customers
14841,86,1,452.25,2,4,3,243,9,Recent Customers
14842,86,1,456.8699951,2,4,3,243,9,Recent Customers
14843,86,1,461.480011,2,4,3,243,9,Recent Customers
14844,86,1,346.1099854,2,4,3,243,9,Recent Customers
14845,86,1,369.1799927,2,4,3,243,9,Recent Customers
14846,86,1,378.4100037,2,4,3,243,9,Recent Customers
14847,86,1,383.0299988,2,4,3,243,9,Recent Customers
14848,86,1,387.6400146,2,4,3,243,9,Recent Customers
14849,86,1,392.2600098,2,4,3,243,9,Recent Customers
14850,86,1,401.4899902,2,4,3,243,9,Recent Customers
14851,86,1,406.1000061,2,4,3,243,9,Recent Customers
14852,86,1,415.3299866,2,4,3,243,9,Recent Customers
14853,86,1,419.9500122,2,4,3,243,9,Recent Customers
14854,86,1,429.1799927,2,4,3,243,9,Recent Customers
14855,86,1,436.1000061,2,4,3,243,9,Recent Customers
14856,86,1,438.4100037,2,4,3,243,9,Recent Customers
14857,86,1,443.019989,2,4,3,243,9,Recent Customers
14858,86,1,447.6400146,2,4,3,243,9,Recent Customers
14859,86,1,452.25,2,4,3,243,9,Recent Customers
14860,86,1,456.8699951,2,4,3,243,9,Recent Customers
14861,86,1,461.480011,2,4,3,243,9,Recent Customers
14862,86,1,346.1099854,2,4,3,243,9,Recent Customers
14863,86,1,369.1799927,2,4,3,243,9,Recent Customers
14864,86,1,378.4100037,2,4,3,243,9,Recent Customers
14865,86,1,383.0299988,2,4,3,243,9,Recent Customers
14866,86,1,387.6400146,2,4,3,243,9,Recent Customers
14867,85,1,392.2600098,2,4,3,243,9,Recent Customers
14868,85,1,401.4899902,2,4,3,243,9,Recent Customers
14869,85,1,406.1000061,2,4,3,243,9,Recent Customers
14870,85,1,415.3299866,2,4,3,243,9,Recent Customers
14871,85,1,419.9500122,2,4,3,243,9,Recent Customers
14872,85,1,429.1799927,2,4,3,243,9,Recent Customers
14873,85,1,436.1000061,2,4,3,243,9,Recent Customers
14874,85,1,438.4100037,2,4,3,243,9,Recent Customers
14875,85,1,443.019989,2,4,3,243,9,Recent Customers
14876,85,1,447.6400146,2,4,3,243,9,Recent Customers
14877,85,1,452.25,2,4,3,243,9,Recent Customers
14878,85,1,456.8699951,2,4,3,243,9,Recent Customers
14879,85,1,461.480011,2,4,3,243,9,Recent Customers
14880,85,1,346.1099854,2,4,3,243,9,Recent Customers
14881,85,1,369.1799927,2,4,3,243,9,Recent Customers
14882,85,1,378.4100037,2,4,3,243,9,Recent Customers
14883,85,1,383.0299988,2,4,3,243,9,Recent Customers
14884,85,1,387.6400146,2,4,3,243,9,Recent Customers
14885,85,1,392.2600098,2,4,3,243,9,Recent Customers
14886,85,1,401.4899902,2,4,3,243,9,Recent Customers
14887,85,1,406.1000061,2,4,3,243,9,Recent Customers
14888,85,1,415.3299866,2,4,3,243,9,Recent Customers
14889,85,1,419.9500122,2,4,3,243,9,Recent Customers
14890,85,1,429.1799927,2,4,3,243,9,Recent Customers
14891,85,1,436.1000061,2,4,3,243,9,Recent Customers
14892,85,1,438.4100037,2,4,3,243,9,Recent Customers
14893,85,1,443.019989,2,4,3,243,9,Recent Customers
14894,85,1,447.6400146,2,4,3,243,9,Recent Customers
14895,85,1,452.25,2,4,3,243,9,Recent Customers
14896,85,1,456.8699951,2,4,3,243,9,Recent Customers
14897,85,1,461.480011,2,4,3,243,9,Recent Customers
14898,85,1,346.1099854,2,4,3,243,9,Recent Customers
14899,85,1,369.1799927,2,4,3,243,9,Recent Customers
14900,85,1,378.4100037,2,4,3,243,9,Recent Customers
14901,85,1,383.0299988,2,4,3,243,9,Recent Customers
14902,85,1,387.6400146,2,4,3,243,9,Recent Customers
14903,85,1,392.2600098,2,4,3,243,9,Recent Customers
14904,85,1,401.4899902,2,4,3,243,9,Recent Customers
14905,85,1,406.1000061,2,4,3,243,9,Recent Customers
14906,85,1,415.3299866,2,4,3,243,9,Recent Customers
14907,85,1,419.9500122,2,4,3,243,9,Recent Customers
14908,85,1,429.1799927,2,4,3,243,9,Recent Customers
14909,85,1,436.1000061,2,4,3,243,9,Recent Customers
14910,85,1,438.4100037,2,4,3,243,9,Recent Customers
14911,85,1,443.019989,2,4,3,243,9,Recent Customers
14912,85,1,447.6400146,2,4,3,243,9,Recent Customers
14913,85,1,452.25,2,4,3,243,9,Recent Customers
14914,85,1,456.8699951,2,4,3,243,9,Recent Customers
14915,85,1,461.480011,2,4,3,243,9,Recent Customers
14916,85,1,346.1099854,2,4,3,243,9,Recent Customers
14917,85,1,369.1799927,2,4,3,243,9,Recent Customers
14918,85,1,378.4100037,2,4,3,243,9,Recent Customers
14919,85,1,383.0299988,2,4,3,243,9,Recent Customers
14920,85,1,387.6400146,2,4,3,243,9,Recent Customers
14921,85,1,392.2600098,2,4,3,243,9,Recent Customers
14922,85,1,401.4899902,2,4,3,243,9,Recent Customers
14923,85,1,159.4499969,2,4,4,244,10,Loyal Customers
14924,85,1,161.0899963,2,4,4,244,10,Loyal Customers
14925,85,1,162.7400055,2,4,4,244,10,Loyal Customers
14926,85,1,164.3800049,2,4,4,244,10,Loyal Customers
14927,85,1,123.2900009,2,4,4,244,10,Loyal Customers
14928,85,1,131.5,2,4,4,244,10,Loyal Customers
14929,85,1,134.7899933,2,4,4,244,10,Loyal Customers
14930,85,1,136.4400024,2,4,4,244,10,Loyal Customers
14931,85,1,138.0800018,2,4,4,244,10,Loyal Customers
14932,85,1,139.7200012,2,4,4,244,10,Loyal Customers
14933,85,1,143.0099945,2,4,4,244,10,Loyal Customers
14934,85,1,144.6499939,2,4,4,244,10,Loyal Customers
14935,85,1,147.9400024,2,4,4,244,10,Loyal Customers
14936,84,1,149.5899963,2,4,4,244,10,Loyal Customers
14937,84,1,152.8699951,2,4,4,244,10,Loyal Customers
14938,84,1,155.3399963,2,4,4,244,10,Loyal Customers
14939,84,1,156.1600037,2,4,4,244,10,Loyal Customers
14940,84,1,157.8000031,2,4,4,244,10,Loyal Customers
14941,84,1,159.4499969,2,4,4,244,10,Loyal Customers
14942,84,1,161.0899963,2,4,4,244,10,Loyal Customers
14943,84,1,162.7400055,2,4,4,244,10,Loyal Customers
14944,84,1,164.3800049,2,4,4,244,10,Loyal Customers
14945,84,1,123.2900009,2,4,4,244,10,Loyal Customers
14946,84,1,131.5,2,4,4,244,10,Loyal Customers
14947,84,1,134.7899933,2,4,4,244,10,Loyal Customers
14948,84,1,136.4400024,2,4,4,244,10,Loyal Customers
14949,84,1,138.0800018,2,4,4,244,10,Loyal Customers
14950,84,1,139.7200012,2,4,4,244,10,Loyal Customers
14951,84,1,143.0099945,2,4,4,244,10,Loyal Customers
14952,84,1,144.6499939,2,4,4,244,10,Loyal Customers
14953,84,1,147.9400024,2,4,4,244,10,Loyal Customers
14954,84,1,149.5899963,2,4,4,244,10,Loyal Customers
14955,84,1,152.8699951,2,4,4,244,10,Loyal Customers
14956,84,1,155.3399963,2,4,4,244,10,Loyal Customers
14957,84,1,156.1600037,2,4,4,244,10,Loyal Customers
14958,84,1,157.8000031,2,4,4,244,10,Loyal Customers
14959,84,1,159.4499969,2,4,4,244,10,Loyal Customers
14960,84,1,161.0899963,2,4,4,244,10,Loyal Customers
14961,84,1,162.7400055,2,4,4,244,10,Loyal Customers
14962,84,1,164.3800049,2,4,4,244,10,Loyal Customers
14963,84,1,123.2900009,2,4,4,244,10,Loyal Customers
14964,84,1,131.5,2,4,4,244,10,Loyal Customers
14965,84,1,134.7899933,2,4,4,244,10,Loyal Customers
14966,84,1,136.4400024,2,4,4,244,10,Loyal Customers
14967,84,1,138.0800018,2,4,4,244,10,Loyal Customers
14968,84,1,139.7200012,2,4,4,244,10,Loyal Customers
14969,84,1,143.0099945,2,4,4,244,10,Loyal Customers
14970,84,1,144.6499939,2,4,4,244,10,Loyal Customers
14971,84,1,147.9400024,2,4,4,244,10,Loyal Customers
14972,84,1,149.5899963,2,4,4,244,10,Loyal Customers
14973,84,1,152.8699951,2,4,4,244,10,Loyal Customers
14974,84,1,155.3399963,2,4,4,244,10,Loyal Customers
14975,84,1,156.1600037,2,4,4,244,10,Loyal Customers
14976,84,1,157.8000031,2,4,4,244,10,Loyal Customers
14977,84,1,159.4499969,2,4,4,244,10,Loyal Customers
14978,84,1,161.0899963,2,4,4,244,10,Loyal Customers
14979,84,1,162.7400055,2,4,4,244,10,Loyal Customers
14980,84,1,164.3800049,2,4,4,244,10,Loyal Customers
14981,84,1,123.2900009,2,4,4,244,10,Loyal Customers
14982,84,1,131.5,2,4,4,244,10,Loyal Customers
14983,84,1,134.7899933,2,4,4,244,10,Loyal Customers
14984,84,1,136.4400024,2,4,4,244,10,Loyal Customers
14985,84,1,138.0800018,2,4,4,244,10,Loyal Customers
14986,84,1,139.7200012,2,4,4,244,10,Loyal Customers
14987,84,1,143.0099945,2,4,4,244,10,Loyal Customers
14988,84,1,144.6499939,2,4,4,244,10,Loyal Customers
14989,84,1,147.9400024,2,4,4,244,10,Loyal Customers
14990,84,1,149.5899963,2,4,4,244,10,Loyal Customers
14991,84,1,152.8699951,2,4,4,244,10,Loyal Customers
14992,84,1,155.3399963,2,4,4,244,10,Loyal Customers
14993,84,1,156.1600037,2,4,4,244,10,Loyal Customers
14994,84,1,157.8000031,2,4,4,244,10,Loyal Customers
14995,84,1,159.4499969,2,4,4,244,10,Loyal Customers
14996,84,1,161.0899963,2,4,4,244,10,Loyal Customers
14997,84,1,162.7400055,2,4,4,244,10,Loyal Customers
14998,84,1,164.3800049,2,4,4,244,10,Loyal Customers
14999,84,1,123.2900009,2,4,4,244,10,Loyal Customers
15000,84,1,131.5,2,4,4,244,10,Loyal Customers
15001,84,1,134.7899933,2,4,4,244,10,Loyal Customers
15002,84,1,136.4400024,2,4,4,244,10,Loyal Customers
15003,84,1,138.0800018,2,4,4,244,10,Loyal Customers
15004,83,1,139.7200012,2,4,4,244,10,Loyal Customers
15005,83,1,143.0099945,2,4,4,244,10,Loyal Customers
15006,83,1,144.6499939,2,4,4,244,10,Loyal Customers
15007,83,1,147.9400024,2,4,4,244,10,Loyal Customers
15008,83,1,149.5899963,2,4,4,244,10,Loyal Customers
15009,83,1,152.8699951,2,4,4,244,10,Loyal Customers
15010,83,1,155.3399963,2,4,4,244,10,Loyal Customers
15011,83,1,156.1600037,2,4,4,244,10,Loyal Customers
15012,83,1,157.8000031,2,4,4,244,10,Loyal Customers
15013,83,1,159.4499969,2,4,4,244,10,Loyal Customers
15014,83,1,161.0899963,2,4,4,244,10,Loyal Customers
15015,83,1,162.7400055,2,4,4,244,10,Loyal Customers
15016,83,1,164.3800049,2,4,4,244,10,Loyal Customers
15017,83,1,123.2900009,2,4,4,244,10,Loyal Customers
15018,83,1,131.5,2,4,4,244,10,Loyal Customers
15019,83,1,134.7899933,2,4,4,244,10,Loyal Customers
15020,83,1,136.4400024,2,4,4,244,10,Loyal Customers
15021,83,1,138.0800018,2,4,4,244,10,Loyal Customers
15022,83,1,139.7200012,2,4,4,244,10,Loyal Customers
15023,83,1,143.0099945,2,4,4,244,10,Loyal Customers
15024,83,1,144.6499939,2,4,4,244,10,Loyal Customers
15025,83,1,147.9400024,2,4,4,244,10,Loyal Customers
15026,83,1,149.5899963,2,4,4,244,10,Loyal Customers
15027,83,1,152.8699951,2,4,4,244,10,Loyal Customers
15028,83,1,155.3399963,2,4,4,244,10,Loyal Customers
15029,83,1,156.1600037,2,4,4,244,10,Loyal Customers
15030,83,1,157.8000031,2,4,4,244,10,Loyal Customers
15031,83,1,159.4499969,2,4,4,244,10,Loyal Customers
15032,83,1,161.0899963,2,4,4,244,10,Loyal Customers
15033,83,1,162.7400055,2,4,4,244,10,Loyal Customers
15034,83,1,164.3800049,2,4,4,244,10,Loyal Customers
15035,83,1,123.2900009,2,4,4,244,10,Loyal Customers
15036,83,1,131.5,2,4,4,244,10,Loyal Customers
15037,83,1,134.7899933,2,4,4,244,10,Loyal Customers
15038,83,1,136.4400024,2,4,4,244,10,Loyal Customers
15039,83,1,138.0800018,2,4,4,244,10,Loyal Customers
15040,83,1,139.7200012,2,4,4,244,10,Loyal Customers
15041,83,1,143.0099945,2,4,4,244,10,Loyal Customers
15042,83,1,144.6499939,2,4,4,244,10,Loyal Customers
15043,83,1,147.9400024,2,4,4,244,10,Loyal Customers
15044,83,1,149.5899963,2,4,4,244,10,Loyal Customers
15045,83,1,152.8699951,2,4,4,244,10,Loyal Customers
15046,83,1,155.3399963,2,4,4,244,10,Loyal Customers
15047,83,1,156.1600037,2,4,4,244,10,Loyal Customers
15048,83,1,157.8000031,2,4,4,244,10,Loyal Customers
15049,83,1,159.4499969,2,4,4,244,10,Loyal Customers
15050,83,1,161.0899963,2,4,4,244,10,Loyal Customers
15051,83,1,162.7400055,2,4,4,244,10,Loyal Customers
15052,83,1,164.3800049,2,4,4,244,10,Loyal Customers
15053,83,1,123.2900009,2,4,4,244,10,Loyal Customers
15054,83,1,131.5,2,4,4,244,10,Loyal Customers
15055,83,1,134.7899933,2,4,4,244,10,Loyal Customers
15056,83,1,136.4400024,2,4,4,244,10,Loyal Customers
15057,83,1,138.0800018,2,4,4,244,10,Loyal Customers
15058,83,1,139.7200012,2,4,4,244,10,Loyal Customers
15059,83,1,143.0099945,2,4,4,244,10,Loyal Customers
15060,83,1,144.6499939,2,4,4,244,10,Loyal Customers
15061,83,1,147.9400024,2,4,4,244,10,Loyal Customers
15062,83,1,149.5899963,2,4,4,244,10,Loyal Customers
15063,83,1,152.8699951,2,4,4,244,10,Loyal Customers
15064,83,1,155.3399963,2,4,4,244,10,Loyal Customers
15065,83,1,156.1600037,2,4,4,244,10,Loyal Customers
15066,83,1,157.8000031,2,4,4,244,10,Loyal Customers
15067,83,1,159.4499969,2,4,4,244,10,Loyal Customers
15068,83,1,161.0899963,2,4,4,244,10,Loyal Customers
15069,83,1,162.7400055,2,4,4,244,10,Loyal Customers
15070,83,1,164.3800049,2,4,4,244,10,Loyal Customers
15071,83,1,123.2900009,2,4,4,244,10,Loyal Customers
15072,83,1,131.5,2,4,4,244,10,Loyal Customers
15073,82,1,134.7899933,2,4,4,244,10,Loyal Customers
15074,82,1,136.4400024,2,4,4,244,10,Loyal Customers
15075,82,1,138.0800018,2,4,4,244,10,Loyal Customers
15076,82,1,139.7200012,2,4,4,244,10,Loyal Customers
15077,82,1,143.0099945,2,4,4,244,10,Loyal Customers
15078,82,1,144.6499939,2,4,4,244,10,Loyal Customers
15079,82,1,147.9400024,2,4,4,244,10,Loyal Customers
15080,82,1,149.5899963,2,4,4,244,10,Loyal Customers
15081,82,1,152.8699951,2,4,4,244,10,Loyal Customers
15082,82,1,155.3399963,2,4,4,244,10,Loyal Customers
15083,82,1,156.1600037,2,4,4,244,10,Loyal Customers
15084,82,1,157.8000031,2,4,4,244,10,Loyal Customers
15085,82,1,159.4499969,2,4,4,244,10,Loyal Customers
15086,82,1,161.0899963,2,4,4,244,10,Loyal Customers
15087,82,1,162.7400055,2,4,4,244,10,Loyal Customers
15088,82,1,164.3800049,2,4,4,244,10,Loyal Customers
15089,82,1,123.2900009,2,4,4,244,10,Loyal Customers
15090,82,1,131.5,2,4,4,244,10,Loyal Customers
15091,82,1,134.7899933,2,4,4,244,10,Loyal Customers
15092,82,1,136.4400024,2,4,4,244,10,Loyal Customers
15093,82,1,138.0800018,2,4,4,244,10,Loyal Customers
15094,82,1,139.7200012,2,4,4,244,10,Loyal Customers
15095,82,1,143.0099945,2,4,4,244,10,Loyal Customers
15096,82,1,144.6499939,2,4,4,244,10,Loyal Customers
15097,82,1,147.9400024,2,4,4,244,10,Loyal Customers
15098,82,1,149.5899963,2,4,4,244,10,Loyal Customers
15099,82,1,152.8699951,2,4,4,244,10,Loyal Customers
15100,82,1,155.3399963,2,4,4,244,10,Loyal Customers
15101,82,1,156.1600037,2,4,4,244,10,Loyal Customers
15102,82,1,157.8000031,2,4,4,244,10,Loyal Customers
15103,82,1,159.4499969,2,4,4,244,10,Loyal Customers
15104,82,1,161.0899963,2,4,4,244,10,Loyal Customers
15105,82,1,162.7400055,2,4,4,244,10,Loyal Customers
15106,82,1,164.3800049,2,4,4,244,10,Loyal Customers
15107,82,1,123.2900009,2,4,4,244,10,Loyal Customers
15108,82,1,131.5,2,4,4,244,10,Loyal Customers
15109,82,1,134.7899933,2,4,4,244,10,Loyal Customers
15110,82,1,136.4400024,2,4,4,244,10,Loyal Customers
15111,82,1,138.0800018,2,4,4,244,10,Loyal Customers
15112,82,1,139.7200012,2,4,4,244,10,Loyal Customers
15113,82,1,143.0099945,2,4,4,244,10,Loyal Customers
15114,82,1,144.6499939,2,4,4,244,10,Loyal Customers
15115,82,1,147.9400024,2,4,4,244,10,Loyal Customers
15116,82,1,149.5899963,2,4,4,244,10,Loyal Customers
15117,82,1,152.8699951,2,4,4,244,10,Loyal Customers
15118,82,1,155.3399963,2,4,4,244,10,Loyal Customers
15119,82,1,156.1600037,2,4,4,244,10,Loyal Customers
15120,82,1,157.8000031,2,4,4,244,10,Loyal Customers
15121,82,1,159.4499969,2,4,4,244,10,Loyal Customers
15122,82,1,161.0899963,2,4,4,244,10,Loyal Customers
15123,82,1,162.7400055,2,4,4,244,10,Loyal Customers
15124,82,1,164.3800049,2,4,4,244,10,Loyal Customers
15125,82,1,123.2900009,2,4,4,244,10,Loyal Customers
15126,82,1,131.5,2,4,4,244,10,Loyal Customers
15127,82,1,134.7899933,2,4,4,244,10,Loyal Customers
15128,82,1,136.4400024,2,4,4,244,10,Loyal Customers
15129,82,1,138.0800018,2,4,4,244,10,Loyal Customers
15130,82,1,139.7200012,2,4,4,244,10,Loyal Customers
15131,82,1,143.0099945,2,4,4,244,10,Loyal Customers
15132,82,1,144.6499939,2,4,4,244,10,Loyal Customers
15133,82,1,147.9400024,2,4,4,244,10,Loyal Customers
15134,82,1,149.5899963,2,4,4,244,10,Loyal Customers
15135,82,1,152.8699951,2,4,4,244,10,Loyal Customers
15136,82,1,155.3399963,2,4,4,244,10,Loyal Customers
15137,82,1,156.1600037,2,4,4,244,10,Loyal Customers
15138,82,1,157.8000031,2,4,4,244,10,Loyal Customers
15139,82,1,159.4499969,2,4,4,244,10,Loyal Customers
15140,82,1,161.0899963,2,4,4,244,10,Loyal Customers
15141,81,1,162.7400055,2,4,4,244,10,Loyal Customers
15142,81,1,164.3800049,2,4,4,244,10,Loyal Customers
15143,81,1,123.2900009,2,4,4,244,10,Loyal Customers
15144,81,1,131.5,2,4,4,244,10,Loyal Customers
15145,81,1,134.7899933,2,4,4,244,10,Loyal Customers
15146,81,1,136.4400024,2,4,4,244,10,Loyal Customers
15147,81,1,138.0800018,2,4,4,244,10,Loyal Customers
15148,81,1,139.7200012,2,4,4,244,10,Loyal Customers
15149,81,1,143.0099945,2,4,4,244,10,Loyal Customers
15150,81,1,144.6499939,2,4,4,244,10,Loyal Customers
15151,81,1,147.9400024,2,4,4,244,10,Loyal Customers
15152,81,1,149.5899963,2,4,4,244,10,Loyal Customers
15153,81,1,152.8699951,2,4,4,244,10,Loyal Customers
15154,81,1,155.3399963,2,4,4,244,10,Loyal Customers
15155,81,1,156.1600037,2,4,4,244,10,Loyal Customers
15156,81,1,157.8000031,2,4,4,244,10,Loyal Customers
15157,81,1,159.4499969,2,4,4,244,10,Loyal Customers
15158,81,1,161.0899963,2,4,4,244,10,Loyal Customers
15159,81,1,162.7400055,2,4,4,244,10,Loyal Customers
15160,81,1,164.3800049,2,4,4,244,10,Loyal Customers
15161,81,1,123.2900009,2,4,4,244,10,Loyal Customers
15162,81,1,131.5,2,4,4,244,10,Loyal Customers
15163,81,1,134.7899933,2,4,4,244,10,Loyal Customers
15164,81,1,136.4400024,2,4,4,244,10,Loyal Customers
15165,81,1,138.0800018,2,4,4,244,10,Loyal Customers
15166,81,1,139.7200012,2,4,4,244,10,Loyal Customers
15167,81,1,143.0099945,2,4,4,244,10,Loyal Customers
15168,81,1,144.6499939,2,4,4,244,10,Loyal Customers
15169,81,1,147.9400024,2,4,4,244,10,Loyal Customers
15170,81,1,149.5899963,2,4,4,244,10,Loyal Customers
15171,81,1,152.8699951,2,4,4,244,10,Loyal Customers
15172,81,1,155.3399963,2,4,4,244,10,Loyal Customers
15173,81,1,156.1600037,2,4,4,244,10,Loyal Customers
15174,81,1,157.8000031,2,4,4,244,10,Loyal Customers
15175,81,1,159.4499969,2,4,4,244,10,Loyal Customers
15176,81,1,161.0899963,2,4,4,244,10,Loyal Customers
15177,81,1,162.7400055,2,4,4,244,10,Loyal Customers
15178,81,1,164.3800049,2,4,4,244,10,Loyal Customers
15179,81,1,123.2900009,2,4,4,244,10,Loyal Customers
15180,81,1,131.5,2,4,4,244,10,Loyal Customers
15181,81,1,134.7899933,2,4,4,244,10,Loyal Customers
15182,81,1,136.4400024,2,4,4,244,10,Loyal Customers
15183,81,1,138.0800018,2,4,4,244,10,Loyal Customers
15184,81,1,139.7200012,2,4,4,244,10,Loyal Customers
15185,81,1,143.0099945,2,4,4,244,10,Loyal Customers
15186,81,1,144.6499939,2,4,4,244,10,Loyal Customers
15187,81,1,147.9400024,2,4,4,244,10,Loyal Customers
15188,81,1,149.5899963,2,4,4,244,10,Loyal Customers
15189,81,1,152.8699951,2,4,4,244,10,Loyal Customers
15190,81,1,155.3399963,2,4,4,244,10,Loyal Customers
15191,81,1,156.1600037,2,4,4,244,10,Loyal Customers
15192,81,1,157.8000031,2,4,4,244,10,Loyal Customers
15193,81,1,159.4499969,2,4,4,244,10,Loyal Customers
15194,81,1,161.0899963,2,4,4,244,10,Loyal Customers
15195,81,1,162.7400055,2,4,4,244,10,Loyal Customers
15196,81,1,164.3800049,2,4,4,244,10,Loyal Customers
15197,81,1,123.2900009,2,4,4,244,10,Loyal Customers
15198,81,1,131.5,2,4,4,244,10,Loyal Customers
15199,81,1,134.7899933,2,4,4,244,10,Loyal Customers
15200,81,1,136.4400024,2,4,4,244,10,Loyal Customers
15201,81,1,138.0800018,2,4,4,244,10,Loyal Customers
15202,81,1,139.7200012,2,4,4,244,10,Loyal Customers
15203,81,1,143.0099945,2,4,4,244,10,Loyal Customers
15204,81,1,144.6499939,2,4,4,244,10,Loyal Customers
15205,81,1,147.9400024,2,4,4,244,10,Loyal Customers
15206,81,1,149.5899963,2,4,4,244,10,Loyal Customers
15207,81,1,152.8699951,2,4,4,244,10,Loyal Customers
15208,81,1,155.3399963,2,4,4,244,10,Loyal Customers
15209,81,1,156.1600037,2,4,4,244,10,Loyal Customers
15210,80,1,157.8000031,2,4,4,244,10,Loyal Customers
15211,80,1,159.4499969,2,4,4,244,10,Loyal Customers
15212,80,1,161.0899963,2,4,4,244,10,Loyal Customers
15213,80,1,162.7400055,2,4,4,244,10,Loyal Customers
15214,80,1,164.3800049,2,4,4,244,10,Loyal Customers
15215,80,1,123.2900009,2,4,4,244,10,Loyal Customers
15216,80,1,131.5,2,4,4,244,10,Loyal Customers
15217,80,1,134.7899933,2,4,4,244,10,Loyal Customers
15218,80,1,136.4400024,2,4,4,244,10,Loyal Customers
15219,80,1,138.0800018,2,4,4,244,10,Loyal Customers
